word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
verwundes	0	1	1	0	0	0	0	1	0	0
zer-streuen	0	1	1	0	0	0	0	0	0	0
Anwalt	0	1	1	0	1	1	0	0	0	0
erkärten	1	0	0	0	0	0	0	0	0	1
Verdienst '	1	0	0	0	0	0	0	0	0	1
bekümmerend	0	1	0	0	0	1	0	0	0	0
Märtirium	0	1	0	0	0	1	0	1	0	0
verwundem	0	1	1	0	0	0	0	1	0	0
Traget	0	1	0	0	0	0	0	0	0	1
werthvollen	1	0	0	0	0	0	0	0	0	0
werthvollem	1	0	0	0	0	0	0	0	0	0
regierist	1	0	0	0	0	0	0	0	0	1
Fröhliche	1	0	0	0	0	0	1	0	0	0
Anwald	0	1	1	0	1	1	0	0	0	0
bländete	0	1	0	0	0	0	0	0	0	0
undersuchen	1	0	0	0	0	0	0	0	0	0
vermuhtete	0	0	0	0	0	0	0	0	1	0
Bierre	1	0	0	0	0	0	1	0	0	0
Heiterkeit	1	0	0	0	0	0	1	0	0	0
bluete	1	0	0	1	0	0	1	0	0	1
Bindest	0	1	0	0	0	0	0	0	0	0
betaureten	0	1	1	0	1	0	0	1	0	0
zündets	0	1	0	0	0	1	0	0	1	0
Löwgen	1	0	0	0	0	1	0	0	0	0
Vnsinn	0	1	0	0	0	0	0	0	0	0
anbättung	1	0	0	1	0	1	1	0	0	1
greßlichste	0	1	0	0	1	1	0	0	0	0
Communicativ	1	0	0	0	0	0	0	0	0	0
abscheuhlichen	0	1	1	0	1	1	0	1	0	0
Unedter	0	1	0	0	0	0	0	1	0	0
Eytelkeiten	0	1	0	0	0	0	0	0	0	0
AERE	1	0	0	0	0	0	0	0	0	1
herrzliche	1	0	0	0	0	0	1	1	0	1
jugendtlichen	0	1	0	0	0	0	0	0	0	0
Alleredleste	1	0	0	0	0	0	0	0	0	1
almähliges	0	0	0	1	0	0	0	0	0	0
almähliger	0	0	0	1	0	0	0	0	0	0
Strepta	1	0	0	1	0	0	1	0	0	0
berürt	0	1	0	0	0	0	0	0	0	0
Alabastern	1	0	0	0	0	0	0	0	0	0
Bildniß	0	0	1	0	0	0	0	0	0	0
schaedlicher	0	1	1	0	1	1	0	0	0	0
verlangens	0	0	0	1	0	0	0	0	0	0
almähligen	0	0	0	1	0	0	0	0	0	0
verbundig	1	0	0	0	0	0	0	0	0	0
rücksichtsloser	0	1	1	0	1	0	0	1	0	0
Vnterstützen	1	0	0	0	0	0	0	0	0	0
Anhöh	1	0	0	0	0	0	0	0	0	1
basiis	0	0	0	0	0	0	0	0	0	1
findestu	1	0	0	0	0	0	1	0	0	1
verlümbdung	0	1	1	0	0	1	0	0	0	1
Bedürftigste	0	1	0	0	0	0	0	0	0	0
Riben	0	1	1	0	0	0	0	0	0	0
waarnimmt	1	0	0	0	0	0	0	0	0	1
Slav	0	1	0	0	1	0	0	0	0	0
Slaw	0	1	0	0	1	0	0	0	0	0
Slau	1	0	0	0	0	0	0	0	0	0
bestendigers	0	1	0	0	0	1	0	0	0	0
allerherrlichste	1	0	0	0	0	0	1	0	0	0
ohnendliche	1	0	0	0	0	0	0	0	0	0
triumphirendern	1	0	0	1	0	0	1	0	0	1
Tabackes	0	1	0	0	0	0	0	0	0	0
genii	1	0	0	0	0	0	0	0	0	0
eleganterer	1	0	0	0	0	0	1	0	0	0
Slaf	0	1	0	0	1	0	0	0	0	0
bestendigere	0	1	0	0	0	1	0	0	0	0
abfährten	0	1	0	0	0	0	0	1	0	0
Gefängnis	0	1	1	0	0	1	0	1	0	0
Officirs	1	0	0	0	0	0	0	0	0	1
klei [ ner	0	1	0	0	0	0	0	0	0	0
Haarichten	0	1	0	0	1	0	0	0	0	0
Gier	0	1	1	0	1	0	0	0	0	0
Schwäche	0	1	0	0	0	0	0	0	0	0
Reichthumen	1	0	0	0	0	0	1	0	0	1
deprimierend	0	1	0	0	1	0	0	1	0	0
Regimente '	0	0	0	0	0	1	0	0	0	0
sünge	1	0	0	1	0	0	1	1	0	1
niederdrückten	0	1	0	0	0	1	0	1	0	0
Wardest	0	1	0	1	0	0	0	0	0	0
lehrnet	1	0	0	0	0	0	0	0	0	0
gröstere	0	0	0	0	1	0	0	0	1	1
Reichthumer	1	0	0	0	0	0	1	0	0	1
Meer es	1	0	0	0	0	0	0	0	0	0
Ausschliessen	0	1	0	0	1	0	0	1	0	0
Passiren	0	0	0	1	0	0	0	0	0	0
süngt	1	0	0	1	0	0	1	1	0	1
Commandantens	1	0	0	0	0	0	0	0	0	1
Abschlufs	1	0	0	1	0	0	1	0	0	0
Sympathische	1	0	0	0	0	1	1	1	0	1
zwischne	1	0	0	0	0	0	0	0	0	0
intelligenza	1	0	0	0	0	1	1	0	0	1
Auswerffen	0	1	0	0	0	0	0	0	0	0
Versichern	1	0	0	0	0	0	0	0	0	1
vermitlung	1	0	0	0	0	0	0	0	0	0
formativa	1	0	0	0	0	0	0	0	0	1
Wagemut	1	0	0	0	0	0	0	0	0	0
Schleum	0	1	0	0	1	0	0	0	0	0
vervielst	0	1	0	0	0	1	0	1	0	0
formative	1	0	0	0	0	0	0	0	0	1
außrottung	0	1	1	0	1	1	0	0	0	0
ausgeslossen	0	1	0	0	1	0	0	1	0	0
lebennig	1	0	0	1	0	0	1	0	0	1
bewahr	1	0	0	0	0	0	0	0	0	0
ermahnts	1	0	0	0	0	0	0	0	0	0
Drenck	0	1	0	0	1	0	0	0	0	0
Dankbarkeiten	1	0	0	0	0	0	1	0	0	0
verrathner	0	1	1	0	1	0	0	1	1	0
attrape	0	1	0	0	0	0	0	0	0	0
worten	0	1	1	0	0	0	0	0	0	0
gefllossen	1	0	0	0	0	0	0	0	0	0
Ljebe	1	0	0	1	0	0	1	0	0	1
blendten	0	1	0	0	0	0	0	0	0	0
fürchtetest	0	1	0	1	0	1	0	0	0	0
schieferen	0	1	0	0	0	0	0	0	0	0
wankelmühtige	0	1	0	0	0	0	0	0	0	0
blendtet	0	1	0	0	0	0	0	0	0	0
Wortschätze	1	0	0	0	0	0	0	0	0	0
Oefsentlichkeit	1	0	0	1	0	0	0	0	0	0
verrathnen	0	1	1	0	1	0	0	1	1	0
blasphemisches	0	1	1	0	1	0	0	0	0	0
Lämme	1	0	0	0	0	0	1	0	0	1
tückischste	0	1	1	0	1	1	0	0	0	0
Mortz	0	1	1	0	1	1	0	1	1	0
Größesten	0	0	0	0	1	0	0	0	1	1
gnedigstes	1	0	0	0	0	0	0	0	0	0
vnderbrochene	0	1	0	0	0	0	0	1	0	0
zerstörr	0	1	1	0	0	1	0	1	0	0
entpfinge	1	0	0	0	0	0	0	0	0	0
stürmischere	0	1	0	0	0	1	0	0	0	0
clag	0	0	0	0	0	0	0	1	0	0
vnterscheidliche	0	0	0	0	0	0	0	0	1	0
Karrens	0	0	0	0	1	0	0	0	0	0
beyleid	1	0	0	0	0	0	0	1	0	0
Gärtn	1	0	0	0	0	0	1	0	0	0
notwendich	0	1	0	0	0	0	0	0	0	0
Königt	1	0	0	0	0	0	0	0	0	0
schlüg	0	1	1	0	0	1	0	1	1	0
treybet	0	1	0	1	0	1	0	1	0	0
Artillerj	0	1	0	0	0	1	0	0	0	0
Gauner	0	1	0	0	0	0	0	0	0	0
Artilleri	0	1	0	0	0	1	0	0	0	0
statlichst	1	0	0	0	0	0	0	0	0	0
allzugewissenhafft	1	0	0	0	0	0	0	0	0	1
feisste	1	0	0	1	0	0	1	0	1	1
verschwür '	0	1	1	0	1	1	0	1	0	0
Componist	1	0	0	0	0	0	0	0	0	0
souverän	0	0	0	0	0	0	0	0	0	1
förchtend	0	1	0	0	0	1	0	0	0	0
LKF	0	0	0	0	0	0	0	0	0	1
Suesse	1	0	0	1	0	0	1	0	1	1
Vourtheil	1	0	0	0	0	0	0	0	0	0
unzuläßiger	0	1	1	0	1	0	0	0	0	0
Gelaßenheit	1	0	0	1	0	0	1	0	0	1
unreifsten	0	1	0	1	0	0	0	0	0	0
gefül	1	1	1	1	1	1	1	1	1	1
erworbne	1	0	0	0	0	0	0	0	0	0
Dandys	0	1	0	0	1	0	0	0	0	0
trawrich	0	1	1	0	0	1	0	1	0	0
LKW	0	0	0	0	0	0	0	0	0	1
Muttig	1	0	0	0	0	1	0	0	0	0
hewschreken	0	1	0	0	0	1	0	0	0	0
zyehen	0	1	0	0	0	0	0	1	0	0
verswindet	0	1	0	0	0	1	0	1	1	0
Miß-Verstände	0	1	0	0	0	0	0	0	0	0
inhaftiren	0	1	0	0	0	0	0	0	0	0
Zweifl	0	1	0	0	0	1	0	1	0	1
Enteckung	1	0	0	0	0	0	0	0	0	0
Goltes	1	0	0	0	0	0	0	0	0	0
verlaßet	0	1	1	0	0	1	0	1	0	0
Spiese	0	0	0	0	1	0	0	0	0	0
abhaengt	0	0	0	1	0	0	0	0	0	1
Beschließlich	1	0	0	1	1	0	1	0	1	1
verlaßen	0	1	1	0	0	1	0	1	0	0
empörender	0	0	0	0	0	0	0	0	1	0
Sorge|Sorgen	0	1	0	1	0	1	0	1	0	0
Beergen	0	0	0	1	0	0	0	0	0	0
vberschuß	0	1	0	0	0	0	0	0	0	0
herrschind	1	0	0	1	0	0	1	0	0	0
Besätzen	1	0	0	0	0	0	0	0	0	0
inhaftiret	0	1	0	0	0	0	0	0	0	0
Baeder	1	0	0	0	0	0	0	0	0	0
vnterstützten	1	0	0	0	0	0	0	0	0	0
Sreckenen	0	1	1	1	0	1	0	0	1	0
contingent	0	0	0	1	0	0	0	0	0	0
ungehorsamern	0	1	1	0	0	0	0	0	0	0
associieren	1	0	0	0	0	0	0	0	0	1
Stahre	0	1	0	0	0	0	0	0	0	0
Pserden	0	0	0	0	0	0	0	0	0	1
Hypertrophie	0	0	0	0	1	1	0	0	1	0
Pserdes	0	0	0	0	0	0	0	0	0	1
Beehr	0	0	1	0	0	1	0	0	0	0
nachdencklichsten	1	0	0	0	0	0	0	0	0	1
reitzbarern	0	1	1	0	0	0	0	0	0	0
geübet	1	0	0	0	0	0	1	0	1	1
ungehorsamers	0	1	1	0	0	0	0	0	0	0
laufen 're	1	0	0	0	0	0	0	0	0	1
reitzbarere	0	1	1	0	0	0	0	0	0	0
allerschwärtzeste	0	1	0	0	0	0	0	1	0	0
Teglichen	0	0	0	1	0	0	0	0	0	0
Krypt	0	1	0	0	0	1	0	1	0	0
alt ;	1	0	0	0	0	0	0	0	0	1
untereren	0	1	0	0	0	0	0	1	0	0
stoltz	1	0	0	1	0	0	1	0	0	1
gekempfet	0	1	1	0	0	1	0	1	0	0
dibe	0	1	1	0	1	1	0	1	1	0
feig	0	1	0	0	0	1	0	0	0	0
stincte	0	1	0	0	1	0	0	0	0	0
Greueltat	0	1	1	0	1	1	0	1	0	0
gifftigest	0	1	1	0	1	1	0	1	0	0
fein	1	0	0	1	0	0	1	0	0	1
verschwind	0	1	0	0	0	1	0	1	1	0
Halffen	1	0	0	0	0	0	0	0	0	1
Stärket	1	0	0	0	0	0	0	0	0	0
Vnmuht	0	1	0	0	1	0	0	0	0	0
Anstekung	0	1	0	1	1	1	0	0	0	0
Fürbitte	0	0	0	0	0	0	0	0	0	1
vntadelichen	1	0	0	0	0	0	0	0	0	0
vntadelichem	1	0	0	0	0	0	0	0	0	0
Gesetse	0	0	0	0	0	0	0	0	0	1
Awgusta	1	0	0	0	0	0	0	0	0	0
miethete	1	0	0	1	0	0	1	0	0	1
verftöhren	0	1	0	0	0	0	0	1	0	0
Citrone	0	1	0	0	1	0	0	0	0	0
krüpel	0	1	0	0	0	1	0	1	0	0
Spieß	0	0	0	0	1	0	0	0	0	0
entfähet	1	0	0	0	0	0	0	0	0	0
erdrükende	0	1	1	0	1	1	0	1	0	0
umkömmt	0	1	0	0	0	0	0	1	0	0
Königk	1	0	0	0	0	0	0	0	0	0
Dörnen	0	1	0	0	0	0	0	0	0	0
hochmüthiges	0	1	1	0	0	0	0	0	0	0
Kirche '	1	0	0	1	0	0	1	0	0	1
Citroni	0	1	0	0	1	0	0	0	0	0
erklehrung	1	0	0	0	0	0	0	0	0	1
bestraffenn	0	1	1	1	1	1	0	1	0	0
Antike	1	0	0	0	0	0	0	0	0	0
Bündnißes	1	0	0	0	0	0	0	0	0	1
Bawrenhoff	0	0	0	1	0	0	0	0	0	0
Dörner	0	1	0	0	0	0	0	0	0	0
Schrekken	0	1	1	1	0	1	0	0	1	0
außbreche	0	1	1	0	0	0	0	0	1	0
unsterbligkeit	0	0	0	1	0	0	0	0	0	0
Fstung	1	0	0	0	0	1	0	1	0	1
bergen	0	0	0	1	0	0	0	0	0	0
tabach	0	1	0	0	0	0	0	0	0	0
diugen	0	1	0	0	0	0	0	0	0	1
Sabeern	0	0	0	0	1	0	0	0	0	0
Rettunge	1	0	0	1	0	0	1	0	1	1
schraubts	0	1	1	0	0	0	0	0	0	0
außsprach	1	0	0	0	0	0	0	0	0	0
erschütt 're	0	1	0	0	0	1	0	0	0	0
befriediget	1	0	0	0	0	0	1	0	1	0
weckete	1	0	0	1	0	0	0	0	0	0
feliges	1	0	0	0	0	0	1	0	0	0
feliger	1	0	0	0	0	0	1	0	0	0
Coexistiren	1	0	0	0	0	0	0	0	0	1
faltig	0	0	0	0	0	0	0	1	0	0
tapfferkeit	1	0	0	0	0	0	0	0	0	1
Spiße	0	0	0	0	1	0	0	0	0	0
wehrloser	0	1	0	0	0	1	0	1	0	0
Gefehrlicher	0	1	0	0	0	1	0	0	0	0
sicherst	1	0	0	0	0	0	0	0	0	1
Rähtsel	0	0	0	0	0	0	0	0	1	0
begeistertsten	1	0	0	1	0	0	1	0	1	0
Anmuhtig	1	0	0	0	0	0	0	0	0	0
Schäfferern	1	0	0	0	0	0	0	0	0	1
allerschwehreste	0	1	1	0	0	1	0	1	0	0
verleümbdung	0	1	1	0	0	1	0	0	0	1
entköme	0	0	0	0	0	1	0	0	0	0
annimbst	0	0	0	0	0	0	0	0	0	1
foltern	0	1	1	1	1	1	0	1	0	0
kalttes	0	1	0	0	0	0	0	0	0	0
Schrekliches	0	1	1	1	1	1	0	1	0	0
Schreklicher	0	1	1	1	1	1	0	1	0	0
allergrausamfte	0	1	1	0	1	1	0	1	0	0
land	1	0	0	0	0	0	0	0	0	0
Schreckliche	0	1	1	1	1	1	0	1	0	0
allerfettesten	0	1	0	0	1	0	0	1	0	0
Harry	0	1	1	0	0	0	0	1	0	0
entkömt	0	0	0	0	0	1	0	0	0	0
Sturmens	0	1	1	0	0	0	0	0	0	0
Knape	0	1	0	0	0	1	0	1	0	0
zwing	0	1	0	0	0	1	0	0	0	0
Bechergen	1	1	1	0	0	1	0	1	0	0
Cataract	0	1	0	1	0	1	0	1	0	0
campion	1	0	0	1	0	0	1	0	0	1
zuverlessiger	1	0	0	0	0	0	0	0	0	1
allerfein	1	0	0	1	0	0	1	0	0	1
vnsinnig	0	1	0	0	0	0	0	1	0	0
Schweiningen	0	1	0	0	1	0	0	0	0	0
zerschlags	0	1	1	0	0	1	0	1	1	0
Wohret	0	1	1	0	0	0	0	0	0	0
Closs	0	1	0	0	1	0	0	0	0	0
kipptet	0	1	0	0	0	0	0	0	0	0
aufgeruffen	0	0	0	1	0	0	0	0	0	0
Vnglichheit	0	1	1	0	1	0	0	1	0	0
getriben	0	1	0	1	0	1	0	1	0	0
Nichtß	0	1	0	0	0	0	0	1	0	0
Willd	0	1	1	0	0	1	0	0	0	0
bezaubre	1	0	0	0	0	0	1	0	0	0
eifers	1	0	0	1	0	0	1	0	1	1
Willsts	0	1	0	0	0	0	0	1	0	0
unru-higes	0	1	0	0	1	1	0	0	0	0
Art ;	1	0	0	0	0	0	1	0	0	1
ohn	0	1	0	0	0	0	0	1	0	0
berürete	0	1	0	0	0	0	0	0	0	0
schönesten	1	0	0	1	0	0	1	1	1	1
Reichthumben	1	0	0	0	0	0	1	0	0	1
schuldigte	0	1	1	0	0	0	0	1	0	0
ai	1	0	0	0	0	0	0	0	0	0
sterbind	0	1	0	0	0	1	0	1	0	0
Geheimniß-voll	0	0	0	1	0	1	0	0	1	0
al	0	0	0	0	0	1	0	0	0	0
Elegante	1	0	0	0	0	0	1	0	0	0
Elegantz	1	0	0	1	0	0	1	0	0	1
as	1	0	0	0	0	0	0	0	0	0
melancholisch	0	1	0	0	0	0	0	1	0	0
versteckete	0	1	0	1	0	1	0	0	1	0
Ernüchterung	0	1	1	0	1	0	0	1	0	0
seinste	1	0	0	1	0	0	1	0	0	1
verlätzung	0	1	1	0	0	1	0	1	1	0
ay	1	0	0	0	0	0	0	0	0	0
schönester	1	0	0	1	0	0	1	1	1	1
Reichthumbes	1	0	0	0	0	0	1	0	0	1
hekis	0	1	0	0	0	0	0	0	0	0
bawfellige	0	1	0	0	1	0	0	1	0	0
Drosselen	0	1	1	0	0	0	0	0	0	0
freudger	1	0	0	0	0	0	1	0	0	0
Stahr	0	1	0	0	0	0	0	0	0	0
genial'n	1	0	0	0	0	0	0	0	0	0
aI	1	0	0	0	0	0	0	0	0	0
djente	0	1	0	0	0	0	0	0	0	1
Flaute	0	1	0	0	0	0	0	1	0	0
unehrn	0	1	1	0	1	1	0	1	0	0
Qualvollste	0	1	0	0	0	1	0	0	0	0
giftigern	0	1	1	0	1	1	0	1	0	0
Flauta	0	1	0	0	0	0	0	1	0	0
Spiel	0	1	0	1	0	0	0	0	1	0
herziehen	1	0	0	0	0	0	0	0	0	0
aS	1	0	0	0	0	0	0	0	0	0
giftigers	0	1	1	0	1	1	0	1	0	0
muthiglich	1	0	0	0	0	1	0	0	0	0
verthedigten	1	0	0	0	0	0	0	0	0	1
immens	1	0	0	0	0	0	0	0	0	0
grausamb	0	1	1	0	1	1	0	1	0	0
Tapferkeiten	1	0	0	0	0	0	0	0	0	1
compliciret	0	1	1	0	0	0	0	0	0	0
lächelnder	1	0	0	0	0	0	1	0	0	0
Phil	0	1	0	0	0	0	0	1	0	0
Reichthümmer	1	0	0	0	0	0	1	0	0	1
allervollständigsten	1	0	0	0	0	0	0	0	0	0
stattligt	1	0	0	0	0	0	0	0	0	0
erlichsten	1	0	1	0	1	1	1	1	0	1
zuversichtlichste	1	0	0	0	0	0	1	0	0	1
unerschrockner	1	0	0	0	0	0	0	0	0	0
überfals	0	1	1	0	0	1	0	0	1	0
eifrigeren	1	0	0	0	0	0	1	0	0	1
eifrigerem	1	0	0	0	0	0	1	0	0	1
eifrigerer	1	0	0	0	0	0	1	0	0	1
Zäl	1	0	0	0	0	0	0	0	0	1
fuhrte	0	0	0	0	0	0	0	0	0	1
unerschrocknem	1	0	0	0	0	0	0	0	0	0
unerschrocknen	1	0	0	0	0	0	0	0	0	0
verräth ;	0	1	1	0	1	0	0	1	1	0
würdiglich	1	0	0	0	0	0	0	0	0	1
κρις	0	1	0	0	0	0	0	0	0	0
vnuersöhnlichen	0	1	1	0	0	1	0	1	0	0
Ablauff	0	1	0	0	0	0	0	0	0	0
dieihnen	0	1	0	0	0	0	0	0	0	1
Lieget	0	1	1	0	1	0	0	0	0	0
Speculationen	0	1	0	0	0	1	0	1	0	0
Vicar	1	0	0	0	0	0	0	0	0	1
Bündgen	0	1	0	0	0	1	0	0	0	0
Cick	0	1	1	0	0	0	0	0	0	0
laut't	0	1	1	0	0	0	0	0	0	0
HOFNUNG	1	0	0	1	0	0	1	0	1	1
verbärgen	0	1	0	0	0	0	0	1	0	0
ablaufend	0	1	0	0	0	0	0	0	0	0
lanz	1	0	0	0	0	0	0	0	0	0
SCHMJDT	0	0	0	0	0	0	0	0	0	1
schener	1	0	0	1	0	0	1	1	1	1
durstgen	0	1	0	0	0	0	0	0	0	0
Adler [	0	0	0	0	0	0	0	0	0	1
freundschafft	1	0	0	0	0	0	1	0	0	1
Nötgen	0	1	1	0	1	1	0	1	1	0
hüpschem	1	0	0	1	0	0	1	0	0	1
überred'st	0	0	0	0	0	0	0	0	0	1
vflösung	0	1	1	0	0	1	0	1	1	0
friedliger	1	0	0	1	0	0	1	0	1	1
H [ err ]	1	0	0	0	0	0	0	0	0	1
gebürth	1	0	0	0	0	0	0	0	0	0
bewißt	1	0	0	0	0	0	0	0	0	0
illustr	1	0	0	0	0	0	0	0	0	0
sumpffige	0	1	0	0	1	1	0	0	0	0
hüpschen	1	0	0	1	0	0	1	0	0	1
Currier	0	0	0	0	0	0	0	0	0	1
Ungünstigeres	0	1	0	0	1	0	0	1	0	0
sumpffigt	0	1	0	0	1	1	0	0	0	0
ernidrigte	0	1	0	0	1	1	0	1	0	0
VRTHEIL	0	0	0	0	0	0	0	0	1	0
Fessels	0	1	0	0	0	0	0	0	0	0
Niederdrücken	0	1	0	0	0	1	0	1	0	0
Theff	0	1	1	0	0	0	0	0	0	0
schneyden	0	1	1	1	0	1	0	1	0	0
Revolutionairen	1	0	0	0	0	0	0	0	0	0
Priefters	1	0	0	0	0	0	0	0	0	1
Classiker	1	0	0	0	0	0	1	0	0	0
Allerhandwercker	1	0	0	0	0	0	0	0	0	0
flössest	1	0	0	0	0	0	0	0	0	0
Phiz	0	1	1	0	0	0	0	0	0	0
Habh	0	0	0	1	0	0	0	0	1	0
nutzlichest	1	0	0	0	0	0	0	0	0	0
praecis	1	0	0	0	0	0	0	0	0	0
erregend	1	0	1	1	0	1	1	0	1	0
mänlichern	1	0	0	0	0	0	0	0	0	0
degradirte	0	1	0	0	1	0	0	0	0	0
Vests	1	0	0	1	0	0	1	0	1	0
Wolt	0	1	0	0	0	0	0	1	0	0
Ziehl	1	0	0	1	0	0	0	0	0	1
wollt'ern	0	1	0	0	0	0	0	1	0	0
Aus-arbeitung	1	0	0	0	0	0	0	0	0	0
verlißen	0	1	1	0	0	1	0	1	0	0
Wän	0	1	0	0	0	0	0	0	0	0
Feßeln	0	1	0	0	0	0	0	0	0	0
gediennet	0	1	0	0	0	0	0	0	0	1
Veste	1	0	0	1	0	0	1	0	1	0
Fleig '	1	0	0	0	0	1	0	0	0	0
verschmilzet	1	0	0	1	0	0	0	0	0	0
Vesta	1	0	0	1	0	0	1	0	1	0
Boykott	0	1	0	0	0	0	0	0	0	0
hartneckicht	0	1	0	0	0	0	0	0	0	0
gleubigen	0	0	0	0	0	0	0	0	0	1
Woln	0	1	0	0	0	0	0	1	0	0
überlegnen	1	0	0	0	0	0	0	0	0	0
Civilisationen	1	0	0	0	0	0	0	0	0	1
besond'rem	1	0	0	0	0	0	1	0	0	0
Grausigste	0	1	0	0	1	1	0	0	0	0
verpändete	0	0	0	0	0	0	0	0	0	1
Soldatenn	1	0	1	0	0	0	0	1	0	0
Vits	0	1	1	0	0	0	0	0	0	0
Froomen	1	0	0	1	0	0	1	0	0	1
Spiesze	0	0	0	0	1	0	0	0	0	0
jammerd	0	1	0	0	0	1	0	1	0	0
underhielten	1	0	0	0	0	0	1	0	0	0
stenka	0	1	0	0	1	0	0	0	0	0
allerzuverlässigste	1	0	0	0	0	0	0	0	0	1
verwirrtest	0	1	0	0	0	0	0	0	0	0
benähm	0	1	0	0	0	0	0	0	0	0
komplzirten	0	1	0	0	0	0	0	0	0	0
vnterschiedliche	0	0	0	0	0	0	0	0	1	0
Begleidung	1	0	0	1	0	0	1	0	0	1
besond'rer	1	0	0	0	0	0	1	0	0	0
beschwärt	0	1	1	0	0	0	0	1	0	0
beften	1	0	0	1	0	0	1	0	1	1
grössero	0	0	0	0	1	0	0	0	1	1
abweichendste	0	1	1	0	1	1	0	1	0	0
monogamia	0	0	0	0	0	0	0	0	0	1
unsicherern	0	1	1	0	1	1	0	0	1	0
Discusion	1	0	0	0	0	0	0	0	0	0
syne	1	0	0	0	0	0	0	0	0	0
Schwärtzer	0	1	0	0	0	0	0	1	0	0
sclaven	0	1	1	0	0	1	0	1	0	0
POLITIC	0	0	0	0	0	0	0	0	0	1
praeventive	0	1	0	0	0	0	0	0	0	0
läeres	0	1	0	0	1	0	0	0	0	0
Untre	0	1	0	0	0	0	0	1	0	0
laur '	0	1	0	0	0	0	0	0	0	0
verleycht	1	0	0	0	0	0	0	0	0	0
außwirffet	0	1	0	0	0	0	0	0	0	0
Wärzgen	0	1	0	0	1	0	0	0	0	0
Brichet	0	0	0	0	0	0	0	0	1	0
Tayl	1	0	0	1	0	0	1	0	0	1
Haelt	1	0	0	1	0	0	1	0	1	1
Bündens	0	1	0	0	0	1	0	0	0	0
plözliches	0	0	0	0	0	0	0	0	1	0
Einweyhen	0	1	0	0	0	0	0	0	0	1
einflusse	1	1	0	0	0	0	0	0	0	0
Einsamkeit	0	1	0	0	0	1	0	1	0	0
Außbruch	1	1	1	0	0	1	1	1	1	0
unausprechlichen	1	0	0	0	0	0	0	0	0	0
Gegenteihl	0	1	0	0	0	0	0	0	0	0
gefählet	1	0	0	0	0	0	0	0	0	0
versprech es	1	0	0	0	0	0	0	0	0	0
vernichtes	0	1	1	0	0	1	0	1	0	0
saurn	0	1	0	0	1	0	0	0	0	0
verrenckts	0	1	1	0	1	1	0	1	0	0
verloret	0	1	0	0	0	1	0	0	0	0
allerstoltzste	1	0	0	1	0	0	1	0	0	1
Fleesch	0	0	0	0	1	0	0	0	0	0
bestättigent	1	0	0	0	0	0	0	0	0	0
Vnsterbliches	1	0	0	1	0	0	1	1	0	1
allergnedigste	1	0	0	0	0	0	0	0	0	0
Vnsterblichem	1	0	0	1	0	0	1	1	0	1
Vestä	1	0	0	1	0	0	1	0	1	0
himel	1	0	0	0	0	0	1	0	0	1
Ausgelaßenheit	1	0	0	0	0	0	1	0	0	0
grundlagen	1	0	0	0	0	0	0	0	0	0
umbkömpt	0	1	0	0	0	0	0	1	0	0
Klippe	0	0	0	0	0	1	0	0	0	0
bestächest	1	0	0	1	0	0	1	0	1	1
Gerichtigkeit	1	0	0	0	0	0	0	0	0	1
bindte	0	1	0	0	0	0	0	0	0	0
vermuhtung	0	0	0	1	0	0	0	0	0	0
getheylt	0	1	0	0	0	0	0	0	0	0
Uberschusses	0	1	0	0	0	0	0	0	0	0
schlämmichte	0	1	0	0	1	0	0	0	0	0
Universität	1	0	0	1	0	0	0	0	0	0
tzeytt	0	0	0	1	0	0	0	0	0	0
bähten	1	0	0	1	0	1	1	0	1	1
Wits	0	1	0	0	0	0	0	0	0	0
gravitire	0	0	0	1	0	0	0	0	0	0
Stelen	0	1	1	0	0	1	0	1	0	0
capitän	1	0	0	0	0	0	0	0	0	0
trotzend	0	1	1	0	0	1	0	1	1	0
Vitä	0	1	1	0	0	0	0	0	0	0
Feine	1	0	0	1	0	0	1	0	0	1
adstringirend	0	1	0	0	0	0	0	0	0	0
hassend	0	1	1	0	1	1	0	1	0	0
Erdböben	0	1	1	0	0	1	0	1	1	0
Schlaganfalle	0	1	0	0	0	1	0	1	0	0
einladest	1	0	0	1	0	0	1	0	1	1
äckel	0	1	1	0	1	1	0	1	0	0
Bündtnuß	1	0	0	0	0	0	0	0	0	1
orgaanischen	1	0	0	0	0	0	0	0	0	0
Meßene	1	0	0	0	0	0	0	0	0	1
Songer	1	0	0	1	0	0	1	0	1	0
Jämmern	0	1	0	0	0	1	0	1	0	0
verrücken	0	1	1	0	1	1	0	1	0	0
außgezeichnet	1	0	0	0	0	0	1	0	0	1
Erschöpfft	0	1	0	0	0	0	0	1	0	0
worttenn	0	1	1	0	0	0	0	0	0	0
chirurgiens	0	0	0	0	0	1	0	1	0	0
schrillen	0	1	1	0	0	1	0	0	1	0
auszuwerffen	0	1	0	0	0	0	0	0	0	0
Felden	1	0	0	0	0	0	0	0	0	0
bewährst	0	0	0	0	0	0	0	0	0	1
bescheidnerer	1	1	0	0	1	0	0	1	0	0
ablaßt	0	1	1	0	1	0	0	0	0	0
Zwielling	1	0	0	0	0	0	0	0	0	0
zeihen|ziehen ;	0	1	0	0	0	0	0	1	0	0
Versönung	1	0	0	1	0	0	1	0	0	1
Anwäldern	0	1	1	0	1	1	0	0	0	0
